storeId	comment
14912	this place is heaven for peanut butter lovers! you might want to skip the peanut butter blt...there's not enough bacon to keep it from getting drowned out by the peanut butter.
23999	get the elvis with bacon so you don't live your life wondering
29831	but yourself jar of smooth operator and bring the goodness home with you!
50730	death by peanut butter = yum.
125665	the cheese burger pizza is to kill for. but the traditional slice is perfecto
59479	cheeseburger pizza plus siracha. hangover solved.
211167	what used to be my favorite pizza place on nyc is now serves mostly over priced day-old slices which they overcook so you won't notice how long they've been sitting out. order fresh pizza instead
82569	cowgirl's chicken fried steak is exemplary in every way-it's something of culinary miracle. underneath is mound of mashed potatoes, which is the proper accompaniment
33575	order the baked potato for dessert! #win
231094	food sucks, place is dirty!!!!
55222	that's spicy bloody mary!
5183	note to self $2.00 pbr all day at the bar!!
27297	pulled pork sandwich is perfectly tangy while the strawberry lemonade is wonderfully subtle. great brunch spot.
72	as you know, grimaldis has no slices policy. i dare you to order up and eat an entire pie by yourself. (you choice of toppings)
63432	horrible service. pizza tastd great but it was cold. no one told us it was ready. then they took forever finding salt. get takeout, ask for it hot, get drink from the nearby coke machine and go to b
14141	try the pepperoni pie freshest mozerella. (via @foodspotting)
167182	best pizza ever!!!! great locale as well.
53581	the experience is worth the wait!
38897	located right under the brooklyn bridge! worth the queue! probably the best pizza in nyc!
184552	so worth the wait!
243901	have to wait long time but worth it
22658	call ahead for take out (eat on the new pier park) and get it pepperoni they curl up and tase better than bacon
13999	order on the phone and pick it up to skip the line.
64130	app: tortilla crusted shrimp; entree: southern fried chicken; dessert: mud pie
542	diddo on the spicy rizzak, but keep the turkey and switch out the bacon dr turkey bacon
18799	spicy rizzak is must but the wait is annoying
55222	unlike you fatties, i found my sandwich to be perfectly sized. not to mention, delicious.
105100	this restaurant is participating in chinatown restaurant week mar 9 -18. have look at the $18.88 pp menu.
15830	come before 3pm!
23524	really good dim sum but do get there early to beat the crowd otherwise long wait for table and longer wait for food..
196154	the only place i go for dim sum! an unforgetable experience!
17435	still the best joint in chinatown for dim sum. also very gwei lo friendly.
11466	definitely worth the wait. so happy to finally have dimsum place in manhattan that i can rec'd to people
152611	i've eaten dumplings at several places, this is on the top of my list now
76531	so im an idiot, but the staff here is amazingly nice as well. made whole pie for us just so we could try the buffalo.
76531	buffalo chicken pizza is amazing. also the syaff
242412	pizza is awesome... after clubbing. check it out!
71605	good place to go on the weekends. sometimes line. coat check downstairs is clutch.
556	food was pretty good but my lasagna was cold in the middle and service was bit too rushed, had to order few things few times
2448	words can not express. the specials are always amazing. the taglietelle, the montauk bass, and it's cheeeeap
141794	try the espresso brownie with #caramel #icecream (via @foodspotting)
173021	nice bar area esp if you are dining solo. service was bit slow but the bar menu is perfect for sharing with group.
66858	quick service, but you have to know what you're ordering. i hear the duck lobster are the best options.
88434	try the spicy beef chow fun, two lobster special, or any fried rice combination with fried egg #awesome
45573	absolutely the best roast pork you will find in new york. my go-to is the roast pork and soy sauce chicken over rice. get extra ginger! trust me, because, well, you know...
38363	this place is called\
38363	the
13947	the prices are good, the portions are generous, and the spicy chik'n sandwich is actually spicy. hallelujah!
25627	this has the cheapest drinks and best food in nyc
15495	don't go on tuesday. there's busker standing by the jukebox who'll sing city of new orleans and you're so vain. without irony.
93095	best burgers around ...
15416	breathtaking experience from start to finish. highly recommend the yellowfin tartare, crispy duck, and brooklyn bridge for dessert
182628	love this place
226771	apple crumb foie gras, lobster, and sea scallops were amazing! finish off with brooklyn bridge dessert.
40642	one of the most beautiful views i've ever seen from restaurant. even on rainy day. the crispy duck breast is delicious. new york cut sirloin is pretty good.
20095	no hats allowed
3744	food is great but the bartenders better.
25094	the only place i'll meet @gauri for breakfast! (4 of 4 petals via fondu)
44226	nice chelsea brunch locale; good beer list.
78275	great selection of argentinean red wines. pesto linguine and curry mussels are delicious.
11466	they carry diva cups here! something i previously had to order online and wait for shipping... from canada.
27404	big portions, good prices. get the spicy szechuan wontons (dumplings) and orange beef.
29466	order one of the cantonese wonton soups with roast meats. my favorite is the sliced pork. the wontons have pork and shrimp in them. so gooooood.
97744	the pork bun is enormous
27682	best frickin chinese in the city.
22056	the general tso shrimp was great. plump, well prepared prawns in delicious, light sauce. the half crispy chicken we had was also delicious.
22056	get the half crispy chinese chicken. it's delicious, and holds up delivered.
953	lo mein noodles with shrimp, ftw.
82134	the gnocchi is amazing!
143431	be nice or i'll punch you cuz they get it done
1581	mmm, loaded fries...
26055	if you come here late night walk through the drive through, it's fun and cheap!!
32552	awesome rissoto
32552	awesome archtichoke salad
7777	the pancetta pizza is highly recommended. just fantastic.
54251	really, they have lots more than pizza
25807	order the nachos supreme. they're supremely good. you can't beat heaping of toppings for $5.
24436	brunch served until 5pm!
953	becoming fav brunch spot, excellent!
122760	lobster fan? who isn't?! try the lobster club for some really big chunks of the good stuff! they def don't skimp! ...w\/avocado, crispy bacon salad, in layers of toasted pumpernickel mmmmmm
38491	peppered goat cheese pasta is amazing at 3am and heated up the next day for hungover leftovers
836	ignore the terrible renovation (it now looks like cheap sushi place even though they don't serve asian food) and eat some delicious sammiches and fries.
